Time(ms)	Big Toe D	Meta 1 D	Meta 5 D 	Heel D	GDX	GDY	GDZ	ADX	ADY	ADZ	HDX	HDY	HDZ
137520	0	31,4795383	0	52,46589717	188	116	-774	-169	18	263	46	-3	-85
137530	10,49317943	31,4795383	0	52,46589717	39	-342	-641	-135	175	229	46	-4	-85
137540	10,49317943	31,4795383	0	41,97271773	215	-249	-321	-46	88	238	46	-5	-84
137550	10,49317943	20,98635887	0	52,46589717	169	153	-35	-28	55	161	47	-4	-84
137560	10,49317943	31,4795383	0	52,46589717	273	269	255	-277	117	268	47	-5	-84
137570	10,49317943	31,4795383	0	83,94543547	195	739	478	0	-87	462	48	-4	-84
137580	0	31,4795383	0	52,46589717	181	1102	613	-73	-1	402	48	-6	-84
137590	0	20,98635887	0	62,9590766	-109	499	789	53	132	277	49	-6	-83
137600	10,49317943	31,4795383	0	62,9590766	471	265	1215	-187	95	338	50	-6	-83
137610	0	31,4795383	0	73,45225603	249	278	1421	-124	24	327	51	-7	-82
137620	10,49317943	20,98635887	0	73,45225603	296	447	1995	28	72	99	53	-7	-82
137630	0	20,98635887	10,49317943	73,45225603	184	577	2297	99	1	267	53	-7	-81
137640	0	31,4795383	0	73,45225603	365	792	2712	-54	-33	126	55	-7	-81
137650	10,49317943	20,98635887	0	73,45225603	178	902	3126	48	118	319	56	-8	-81
137660	0	31,4795383	0	83,94543547	167	812	3501	29	128	224	57	-9	-81
137670	0	31,4795383	0	62,9590766	-137	546	3643	-2	99	298	57	-8	-81
137680	0	41,97271773	0	62,9590766	84	513	3735	-75	69	288	58	-9	-82
137690	0	31,4795383	10,49317943	52,46589717	422	136	3766	-159	3	160	57	-9	-83
137700	10,49317943	31,4795383	-10,49317943	52,46589717	427	-247	3728	-79	-9	289	57	-11	-83
137710	0	31,4795383	0	62,9590766	445	215	3477	-38	-133	202	58	-11	-83
137720	0	31,4795383	0	52,46589717	319	-574	2506	-160	129	358	57	-14	-85
137730	0	31,4795383	0	52,46589717	267	-602	2105	-107	-19	246	58	-14	-85
137740	0	31,4795383	0	52,46589717	267	-602	2105	-139	-34	365	58	-14	-85
137750	10,49317943	31,4795383	0	62,9590766	134	-303	1665	-69	-73	351	57	-13	-85
137760	10,49317943	31,4795383	0	62,9590766	265	-353	1326	-76	-103	212	57	-13	-86
137770	0	31,4795383	0	62,9590766	155	-429	937	-91	-73	258	56	-14	-86
137780	0	31,4795383	0	52,46589717	151	-663	718	-135	-8	224	56	-13	-86
137790	0	31,4795383	0	62,9590766	98	-582	497	-77	29	212	55	-13	-87
137800	10,49317943	31,4795383	0	52,46589717	49	-457	156	-144	-56	169	55	-14	-87
137810	0	31,4795383	0	52,46589717	154	-670	-120	-147	3	92	53	-12	-89
137820	10,49317943	31,4795383	0	73,45225603	212	-503	-514	68	33	212	51	-13	-91
137830	0	41,97271773	0	83,94543547	419	-397	-218	-20	-62	204	51	-13	-91
137840	10,49317943	41,97271773	0	73,45225603	73	-449	269	-189	-55	238	50	-14	-92
137850	0	41,97271773	0	73,45225603	-106	-778	716	-229	-71	264	50	-13	-92
137860	10,49317943	31,4795383	0	62,9590766	-62	-711	1112	-129	29	231	50	-14	-93
137870	10,49317943	31,4795383	0	52,46589717	-62	-711	1541	-161	177	334	49	-15	-93
137880	10,49317943	31,4795383	0	52,46589717	89	-614	1541	50	72	213	48	-16	-94
137890	10,49317943	41,97271773	0	62,9590766	228	-666	1828	-203	80	473	48	-17	-95
137900	0	41,97271773	0	52,46589717	42	-572	1886	-98	33	163	47	-19	-95
137910	0	41,97271773	0	52,46589717	-53	28	1877	-161	26	237	47	-19	-95
137920	10,49317943	62,9590766	0	31,4795383	25	-132	2038	-53	79	210	46	-22	-96
137930	0	62,9590766	0	31,4795383	192	-234	1896	-170	-56	201	46	-23	-96
137940	0	62,9590766	0	31,4795383	429	-102	1645	-139	86	318	47	-24	-96
137950	0	62,9590766	0	41,97271773	517	-398	1430	-127	-37	347	47	-25	-95
137960	0	52,46589717	0	31,4795383	1025	-257	1220	122	-231	-168	46	-26	-95
137970	10,49317943	52,46589717	0	41,97271773	695	-1155	728	-183	61	339	46	-27	-96
137980	0	41,97271773	0	31,4795383	751	-461	651	-123	49	156	46	-28	-95
137990	0	41,97271773	0	31,4795383	856	-421	909	-66	5	151	45	-28	-95
138000	10,49317943	41,97271773	0	31,4795383	765	-385	992	-98	117	281	45	-29	-95
138010	10,49317943	41,97271773	0	41,97271773	765	-385	992	-180	35	326	45	-29	-95
138020	0	41,97271773	0	62,9590766	1269	-234	1708	72	52	202	46	-32	-95
138030	0	52,46589717	0	62,9590766	1011	-131	1845	-82	-24	297	45	-32	-96
138040	0	52,46589717	0	73,45225603	702	149	1726	-111	-89	262	45	-32	-95
138050	0	31,4795383	0	62,9590766	853	-215	1768	-85	-25	246	45	-34	-96
138060	0	31,4795383	0	73,45225603	852	-522	1617	-165	-43	165	44	-35	-96
138070	0	41,97271773	0	73,45225603	627	-567	1263	-133	-22	197	43	-36	-96
138080	0	52,46589717	0	104,9317943	733	-605	1118	-146	67	425	44	-37	-97
138090	0	52,46589717	0	83,94543547	776	-374	983	-65	-64	301	43	-38	-96
138100	0	52,46589717	0	346,2749213	610	-277	977	-128	-45	164	43	-39	-96
138110	0	62,9590766	0	73,45225603	-190	-102	970	-78	148	296	43	-42	-95
138120	10,49317943	62,9590766	0	104,9317943	-190	-102	1053	-124	107	264	43	-43	-95
138130	0	62,9590766	0	52,46589717	72	-264	1053	-3	140	391	42	-43	-94
138140	10,49317943	62,9590766	0	41,97271773	-28	-213	1008	-10	91	176	42	-44	-93
138150	10,49317943	62,9590766	0	41,97271773	-404	211	965	-131	107	189	42	-45	-93
138160	10,49317943	62,9590766	0	41,97271773	-284	-149	1174	-33	14	73	43	-46	-92
138170	0	62,9590766	0	31,4795383	92	340	1388	-56	96	125	42	-46	-91
138180	0	62,9590766	0	31,4795383	-405	472	1323	10	175	366	42	-46	-91
138190	10,49317943	52,46589717	0	41,97271773	-352	241	1276	-33	-104	249	43	-47	-88
138200	0	52,46589717	0	41,97271773	57	202	1296	-65	17	315	43	-46	-88
138210	0	52,46589717	0	41,97271773	240	625	1766	-88	17	304	45	-47	-86
138220	10,49317943	52,46589717	0	41,97271773	635	1159	1989	-222	69	251	45	-47	-85
138230	10,49317943	52,46589717	0	41,97271773	712	649	2271	-46	-99	95	45	-48	-84
138240	10,49317943	52,46589717	0	41,97271773	999	829	2376	-51	-58	223	45	-48	-85
138250	0	52,46589717	0	41,97271773	1008	847	2219	-1	48	302	45	-48	-84
138260	10,49317943	52,46589717	0	52,46589717	1008	847	2219	-130	-171	220	46	-49	-84
138270	0	62,9590766	0	73,45225603	928	1155	1970	-65	-78	343	47	-49	-84
138280	0	52,46589717	0	73,45225603	1243	1087	1707	-7	-82	128	47	-50	-83
138290	0	52,46589717	0	73,45225603	1017	527	1584	61	98	262	47	-51	-83
138300	10,49317943	52,46589717	0	73,45225603	1143	367	1476	-8	89	180	48	-51	-84
138310	10,49317943	41,97271773	0	157,3976915	1654	-94	2111	124	54	328	47	-55	-83
138320	0	41,97271773	0	199,3704092	1522	300	2319	76	-119	404	48	-56	-83
138330	0	41,97271773	0	188,8772298	1345	714	2495	74	21	108	49	-57	-83
138340	10,49317943	41,97271773	0	188,8772298	1303	202	2947	-94	120	239	48	-57	-82
138350	0	41,97271773	0	178,3840504	1339	421	3265	-155	15	300	48	-58	-81
138360	10,49317943	41,97271773	0	262,3294858	1440	565	3487	-86	-53	211	49	-60	-80
138370	0	41,97271773	0	241,343127	1498	738	3755	-54	10	310	49	-61	-80
138380	10,49317943	52,46589717	0	83,94543547	1404	708	4135	-54	-2	235	48	-61	-80
138390	0	41,97271773	0	178,3840504	1404	708	4135	-50	157	343	49	-63	-79
138400	10,49317943	41,97271773	0	241,343127	1339	587	4535	-160	-36	445	50	-64	-80
138410	10,49317943	52,46589717	0	115,4249738	961	974	4541	-246	-67	303	47	-66	-79
138420	0	41,97271773	0	178,3840504	683	373	4564	-142	-15	173	49	-68	-79
138430	0	41,97271773	0	346,2749213	455	860	4269	-137	-76	287	49	-69	-79
138440	0	41,97271773	0	73,45225603	93	738	4009	-169	-53	34	48	-70	-79
138450	10,49317943	41,97271773	0	136,4113326	101	477	3869	-170	-10	242	48	-70	-80
138460	10,49317943	52,46589717	0	157,3976915	526	455	3759	-127	-231	317	47	-71	-79
138470	0	52,46589717	0	304,3022036	783	1197	3462	-196	-144	324	48	-72	-80
138480	0	52,46589717	0	125,9181532	-154	1491	2916	-178	-12	275	48	-74	-79
138490	10,49317943	41,97271773	0	136,4113326	-147	1711	2733	-215	-99	343	48	-74	-79
138500	0	41,97271773	0	146,9045121	-260	1785	2555	-160	-69	310	47	-74	-78
138510	0	41,97271773	0	73,45225603	-278	1971	2484	-105	49	215	48	-76	-78
138520	10,49317943	41,97271773	0	62,9590766	-1	1602	2533	-72	-63	179	48	-77	-76
138530	0	41,97271773	0	52,46589717	-99	2254	2388	-106	2	278	49	-77	-77
138540	10,49317943	41,97271773	0	52,46589717	-91	2357	2319	-204	-3	250	48	-79	-77
138550	10,49317943	41,97271773	0	41,97271773	-29	2201	2298	-79	40	206	48	-79	-76
138560	10,49317943	41,97271773	0	83,94543547	38	2637	2308	-105	50	286	49	-80	-75
138570	0	52,46589717	0	41,97271773	-10	2851	2332	-43	21	197	49	-81	-75
138580	0	41,97271773	20,98635887	41,97271773	62	2767	2400	-106	70	293	49	-80	-73
138590	10,49317943	52,46589717	10,49317943	41,97271773	-60	2642	2397	-50	21	249	49	-81	-73
138600	0	83,94543547	10,49317943	31,4795383	-13	2685	2280	-125	18	254	49	-82	-73
138610	10,49317943	41,97271773	0	20,98635887	-189	2545	1684	-30	79	228	49	-82	-71
138620	10,49317943	52,46589717	0	31,4795383	-131	2568	1500	1	-53	218	50	-83	-71
138630	0	52,46589717	0	31,4795383	-131	2339	1272	1	62	217	50	-83	-70
138640	10,49317943	41,97271773	0	31,4795383	-131	2339	1272	79	34	217	50	-84	-69
138650	10,49317943	41,97271773	0	31,4795383	-57	1911	1095	-64	-79	313	50	-83	-68
138660	10,49317943	41,97271773	0	31,4795383	46	1510	885	32	54	276	50	-85	-68
138670	10,49317943	41,97271773	0	31,4795383	-108	1044	980	-118	5	223	50	-85	-68
138680	0	52,46589717	0	31,4795383	-128	687	1131	-68	-7	173	49	-85	-68
138690	0	41,97271773	0	31,4795383	-2	1200	1244	-72	14	249	48	-85	-67
138700	0	41,97271773	0	31,4795383	-47	970	1245	-1	-6	105	48	-84	-67
138710	10,49317943	41,97271773	0	31,4795383	381	965	1101	-85	-40	286	47	-86	-65
138720	10,49317943	52,46589717	0	31,4795383	388	1085	1112	11	-90	166	49	-85	-64
138730	0	52,46589717	0	31,4795383	315	1012	1013	-48	-54	213	48	-85	-64
138740	0	52,46589717	0	31,4795383	263	1127	870	-56	-55	234	48	-86	-64
138750	10,49317943	41,97271773	0	31,4795383	241	1005	866	-20	-60	267	48	-86	-63
138760	10,49317943	41,97271773	0	31,4795383	334	1104	943	-9	10	284	47	-84	-62
138770	10,49317943	52,46589717	0	31,4795383	336	955	1011	47	-8	180	48	-84	-62
138780	10,49317943	41,97271773	0	31,4795383	336	955	1011	-28	-2	223	47	-85	-62
138790	10,49317943	41,97271773	0	31,4795383	284	617	1085	1	32	217	48	-84	-62
138800	10,49317943	52,46589717	0	31,4795383	217	851	1276	-34	79	221	48	-84	-61
138810	10,49317943	52,46589717	0	31,4795383	183	1278	1508	-55	53	198	48	-83	-60
138820	10,49317943	41,97271773	0	31,4795383	84	1342	1551	-36	45	315	47	-82	-59
138830	10,49317943	62,9590766	0	20,98635887	119	1461	1771	-39	-18	338	48	-84	-60
138840	10,49317943	52,46589717	0	20,98635887	104	1679	2004	3	8	222	48	-83	-59
138850	10,49317943	52,46589717	0	20,98635887	39	1444	2205	-51	56	290	47	-84	-59
138860	10,49317943	52,46589717	0	20,98635887	-1	1137	2331	-56	90	147	48	-83	-60
138870	10,49317943	62,9590766	0	20,98635887	83	902	2367	-76	148	198	47	-84	-60
138880	10,49317943	62,9590766	0	10,49317943	162	866	2275	-108	149	240	48	-84	-59
138890	10,49317943	62,9590766	0	10,49317943	345	890	2217	-72	134	280	47	-84	-59
138900	10,49317943	73,45225603	0	20,98635887	456	944	2162	-42	66	276	48	-84	-59
138910	10,49317943	73,45225603	0	20,98635887	407	1074	2072	-64	36	308	48	-84	-58
138920	10,49317943	83,94543547	0	20,98635887	186	1039	2052	-126	9	254	47	-85	-58
138930	10,49317943	62,9590766	0	20,98635887	118	669	2047	6	49	262	47	-85	-57
138940	10,49317943	62,9590766	0	20,98635887	54	663	2014	-93	60	316	47	-85	-58
138950	0	62,9590766	0	20,98635887	148	618	2130	-76	-80	226	47	-86	-57
138960	0	62,9590766	0	20,98635887	252	469	2296	19	8	112	46	-86	-57
138970	0	62,9590766	0	20,98635887	116	150	2471	-139	17	262	46	-86	-58
138980	0	62,9590766	0	20,98635887	-188	212	2479	-100	-6	287	46	-86	-57
138990	0	62,9590766	0	20,98635887	-412	782	2351	-92	94	257	46	-87	-57
139000	0	52,46589717	0	31,4795383	-459	627	2151	-97	-69	194	45	-86	-57
139010	10,49317943	52,46589717	0	20,98635887	-782	711	1924	-169	34	170	45	-86	-56
139020	10,49317943	52,46589717	0	20,98635887	-514	1043	1769	-112	63	195	45	-86	-57
139030	0	52,46589717	0	20,98635887	-514	1043	1769	-51	25	171	46	-86	-56
139040	0	52,46589717	0	20,98635887	-520	1262	1514	-84	46	224	46	-87	-58
139050	10,49317943	52,46589717	0	20,98635887	-740	1714	1140	-117	-40	312	45	-85	-56
139060	0	52,46589717	0	31,4795383	-387	1781	1083	-50	-13	50	45	-85	-57
139070	0	52,46589717	0	31,4795383	-327	1109	1081	-161	43	233	46	-85	-56
139080	0	52,46589717	0	31,4795383	-435	1092	790	-125	-58	240	46	-86	-56
139090	10,49317943	52,46589717	0	31,4795383	-184	1286	586	-120	-45	276	47	-86	-57
139100	0	52,46589717	0	41,97271773	-324	1236	-194	-60	-17	211	48	-84	-56
139110	10,49317943	52,46589717	0	52,46589717	-292	1379	-380	-45	36	220	48	-84	-56
139120	10,49317943	62,9590766	0	62,9590766	-168	1409	-543	-14	25	218	48	-84	-56
139130	0	52,46589717	0	62,9590766	-65	1086	-608	-37	20	219	48	-83	-55
139140	10,49317943	41,97271773	0	136,4113326	-40	961	-754	-58	53	278	49	-82	-56
139150	10,49317943	31,4795383	0	73,45225603	-12	1113	-867	-42	30	231	49	-83	-55
139160	10,49317943	31,4795383	0	188,8772298	-12	1113	-867	-62	25	262	51	-82	-56
139170	10,49317943	52,46589717	0	73,45225603	-22	1050	-882	-69	10	242	50	-82	-55
139180	0	41,97271773	0	136,4113326	46	877	-808	-52	39	224	50	-82	-56
139190	0	31,4795383	0	73,45225603	5	1002	-731	-31	31	209	51	-82	-56
139200	0	31,4795383	10,49317943	83,94543547	-84	1058	-434	-39	45	225	53	-82	-55
139210	0	20,98635887	0	146,9045121	-92	1036	-314	-34	17	222	52	-82	-55
139220	10,49317943	20,98635887	0	83,94543547	-96	1171	-210	-44	1	221	53	-80	-55
139230	0	31,4795383	0	115,4249738	-196	1396	-181	-62	19	220	54	-81	-56
139240	0	31,4795383	0	220,3567681	-260	1455	-91	-67	28	232	53	-81	-56
139250	10,49317943	20,98635887	0	73,45225603	-281	1450	5	-53	49	222	54	-81	-56
139260	0	20,98635887	0	146,9045121	-228	1407	76	-30	56	232	54	-80	-55
139270	0	20,98635887	0	157,3976915	-168	1179	108	-45	46	213	54	-81	-55
139280	0	20,98635887	0	167,8908709	-156	1154	91	-28	47	220	54	-81	-55
139290	0	20,98635887	10,49317943	136,4113326	-170	1154	88	-43	54	237	54	-80	-54
139300	0	10,49317943	10,49317943	136,4113326	-129	995	235	-92	25	225	56	-80	-54
139310	10,49317943	10,49317943	10,49317943	94,4386149	-102	1007	258	-65	20	226	56	-80	-55
139320	10,49317943	10,49317943	10,49317943	73,45225603	-88	919	272	-114	20	197	56	-79	-54
139330	0	10,49317943	10,49317943	73,45225603	-85	809	259	-94	38	232	56	-80	-55
139340	0	10,49317943	10,49317943	115,4249738	-61	759	248	-109	12	214	56	-80	-55
139350	10,49317943	10,49317943	10,49317943	73,45225603	-25	745	214	-115	29	222	57	-80	-55
139360	10,49317943	10,49317943	0	125,9181532	-33	812	158	-97	21	220	56	-80	-53
139370	0	10,49317943	10,49317943	146,9045121	-61	977	90	-128	20	230	56	-80	-54
139380	0	10,49317943	10,49317943	73,45225603	-50	1127	0	-101	-1	228	57	-80	-54
139390	10,49317943	10,49317943	0	73,45225603	-58	1179	-77	-89	-17	237	58	-81	-54
139400	0	10,49317943	0	209,8635887	-33	1207	-231	-9	-13	243	59	-79	-54
139410	10,49317943	10,49317943	0	188,8772298	-33	1207	-231	-32	-35	188	59	-80	-54
139420	10,49317943	10,49317943	0	209,8635887	22	886	-194	-29	-11	199	59	-79	-53
139430	0	10,49317943	0	314,795383	12	682	-279	-9	-7	228	60	-79	-54
139440	10,49317943	10,49317943	0	367,2612802	34	587	-383	-66	-20	250	60	-80	-54
139450	10,49317943	10,49317943	0	304,3022036	88	460	-466	-78	-25	267	60	-80	-54
139460	10,49317943	10,49317943	0	461,6998951	192	379	-524	-71	-30	285	60	-81	-53
139470	0	10,49317943	0	388,247639	252	374	-632	-31	-23	230	60	-79	-54
139480	0	10,49317943	0	430,2203568	429	71	-739	-57	7	219	61	-78	-53
139490	10,49317943	10,49317943	0	619,0975866	281	0	-1010	-44	-2	251	61	-79	-54
139500	0	10,49317943	0	524,6589717	284	-155	-1540	-63	53	237	62	-78	-55
139510	10,49317943	10,49317943	0	472,1930745	200	-109	-1623	-54	42	237	62	-78	-54
139520	10,49317943	10,49317943	0	671,5634837	202	-153	-1725	-25	52	183	63	-77	-54
139530	0	10,49317943	0	188,8772298	112	-290	-1847	-24	69	245	62	-77	-55
139540	0	10,49317943	0	440,7135362	112	-290	-1822	-28	55	246	62	-77	-54
139550	10,49317943	10,49317943	0	535,1521511	245	-456	-1822	-27	53	191	63	-77	-53
139560	10,49317943	10,49317943	0	650,5771249	247	-406	-1869	-28	67	259	63	-77	-54
139570	0	10,49317943	0	629,590766	263	-404	-1879	-40	58	244	63	-76	-54
139580	0	10,49317943	0	734,5225603	283	-345	-1848	-71	56	253	63	-76	-55
139590	10,49317943	10,49317943	0	891,9202518	412	-175	-1777	-20	40	235	64	-75	-54
139600	0	10,49317943	0	923,3997901	407	40	-1719	-38	57	241	65	-73	-54
139610	10,49317943	10,49317943	0	933,8929696	387	-153	-1653	-48	39	207	65	-74	-54
139620	10,49317943	10,49317943	0	912,9066107	483	-451	-1559	-44	3	201	65	-74	-54
139630	0	10,49317943	0	986,3588667	399	-481	-1465	-86	-59	225	66	-74	-54
139640	10,49317943	10,49317943	0	1007,345226	242	-398	-1429	-44	-92	242	65	-74	-55
139650	10,49317943	10,49317943	0	1133,263379	148	-418	-1268	-87	-67	261	65	-72	-55
139660	10,49317943	10,49317943	0	1049,317943	44	-520	-1068	-73	-87	213	66	-73	-56
139670	0	20,98635887	0	1038,824764	-74	-688	-785	-46	-58	301	65	-72	-56
139680	0	10,49317943	0	944,386149	-74	-688	-785	-90	-71	238	65	-71	-56
139690	0	20,98635887	0	818,4679958	54	-1417	-78	-101	-77	245	65	-73	-57
139700	10,49317943	41,97271773	0	682,0566632	-59	-1308	-18	-72	-73	234	65	-72	-57
139710	10,49317943	31,4795383	0	734,5225603	-178	-1178	178	-101	-47	238	64	-72	-58
139720	0	41,97271773	0	545,6453305	-124	-1373	385	-98	-38	249	63	-72	-57
139730	10,49317943	52,46589717	0	440,7135362	-108	-1530	432	-90	-21	248	64	-73	-58
139740	0	52,46589717	0	356,7681007	-150	-1385	406	-159	7	210	64	-73	-58
139750	10,49317943	52,46589717	10,49317943	409,2339979	-46	-1582	389	-104	28	225	63	-73	-58
139760	0	52,46589717	10,49317943	388,247639	-120	-1071	325	-62	23	223	63	-73	-58
139770	10,49317943	41,97271773	10,49317943	272,8226653	-59	-943	254	-84	22	227	62	-73	-58
139780	10,49317943	41,97271773	10,49317943	220,3567681	6	-988	195	-72	20	221	63	-72	-59
139790	0	41,97271773	10,49317943	157,3976915	-79	-341	28	-48	-1	226	63	-72	-58
139800	10,49317943	41,97271773	10,49317943	115,4249738	-88	-256	28	-37	-3	232	63	-73	-59
139810	10,49317943	52,46589717	0	104,9317943	-119	-235	28	-44	-2	232	63	-73	-59
139820	10,49317943	52,46589717	10,49317943	94,4386149	-192	-125	11	-41	-2	219	63	-73	-59
139830	0	41,97271773	10,49317943	62,9590766	-254	-77	10	-39	22	225	64	-72	-59
139840	10,49317943	62,9590766	10,49317943	52,46589717	-347	-70	19	-27	94	231	64	-73	-58
139850	10,49317943	62,9590766	10,49317943	52,46589717	-366	-87	25	-50	69	216	63	-72	-59
139860	10,49317943	62,9590766	0	52,46589717	-340	-89	11	-50	66	209	63	-73	-59
139870	10,49317943	83,94543547	0	41,97271773	-282	-98	23	-23	63	211	62	-73	-59
139880	10,49317943	62,9590766	10,49317943	41,97271773	-228	-91	31	-27	86	173	63	-73	-60
139890	10,49317943	52,46589717	0	31,4795383	-207	-129	23	-55	90	240	63	-71	-59
139900	10,49317943	41,97271773	10,49317943	31,4795383	-187	-129	35	-44	58	203	63	-72	-60
139910	10,49317943	52,46589717	10,49317943	41,97271773	-151	-169	21	-33	92	252	63	-73	-59
139920	10,49317943	73,45225603	10,49317943	31,4795383	-100	-230	42	-69	104	228	62	-73	-59
139930	10,49317943	83,94543547	10,49317943	41,97271773	-61	-264	55	-47	80	217	63	-72	-59
139940	10,49317943	73,45225603	10,49317943	52,46589717	10	-179	92	-66	74	255	62	-73	-60
139950	10,49317943	73,45225603	10,49317943	62,9590766	46	-114	122	-57	51	233	63	-73	-61
139960	10,49317943	62,9590766	10,49317943	62,9590766	48	-25	127	-43	23	196	62	-73	-60
139970	0	146,9045121	10,49317943	73,45225603	24	22	128	-59	73	228	63	-73	-60
139980	0	304,3022036	10,49317943	73,45225603	36	103	108	-46	50	246	62	-73	-61
139990	10,49317943	62,9590766	0	73,45225603	63	254	58	-58	38	230	63	-73	-59
140000	0	83,94543547	0	209,8635887	73	410	28	-36	35	223	63	-73	-60
140010	10,49317943	73,45225603	10,49317943	73,45225603	105	589	35	-35	38	241	64	-72	-60
140020	0	104,9317943	0	146,9045121	76	766	8	38	105	113	63	-73	-59
140030	10,49317943	62,9590766	0	178,3840504	78	950	-9	-29	57	240	63	-73	-58
140040	0	62,9590766	10,49317943	272,8226653	111	1259	48	-36	41	222	64	-74	-58
140050	0	52,46589717	10,49317943	367,2612802	145	961	123	-58	38	243	64	-73	-58
140060	0	41,97271773	0	230,8499475	145	961	123	-61	29	221	64	-73	-58
140070	0	52,46589717	10,49317943	293,8090241	201	563	218	-95	23	208	64	-73	-58
140080	0	41,97271773	10,49317943	377,7544596	266	205	249	-123	14	221	65	-74	-59
140090	10,49317943	31,4795383	10,49317943	283,3158447	339	-25	242	-99	10	233	65	-73	-58
140100	0	31,4795383	0	430,2203568	337	-139	147	-100	-33	223	65	-74	-59
140110	10,49317943	31,4795383	0	304,3022036	408	-267	20	-78	-37	252	65	-74	-58
140120	0	20,98635887	0	356,7681007	329	-56	-118	-50	-70	270	64	-74	-58
140130	10,49317943	20,98635887	0	293,8090241	310	-52	-176	-41	-101	270	64	-74	-58
140140	10,49317943	10,49317943	0	83,94543547	219	447	-197	-10	-65	304	65	-74	-57
140150	10,49317943	10,49317943	0	62,9590766	38	638	-217	-41	-67	281	64	-75	-59
140160	10,49317943	10,49317943	0	41,97271773	-109	566	-266	-41	-90	276	65	-74	-58
140170	0	10,49317943	0	20,98635887	-320	70	-378	-30	-68	263	65	-74	-59
140180	0	10,49317943	0	20,98635887	-354	-628	-688	-62	-79	200	65	-74	-58
140190	10,49317943	10,49317943	0	10,49317943	-679	-1360	-1115	-83	1	166	65	-74	-59
140200	0	20,98635887	0	10,49317943	-679	-1360	-1115	-28	-8	117	64	-73	-60
140210	0	31,4795383	0	10,49317943	-1030	-2146	-1372	-59	23	132	64	-72	-60
140220	0	31,4795383	0	10,49317943	-1381	-2178	-1752	-111	25	82	64	-73	-60
140230	10,49317943	41,97271773	0	10,49317943	-2034	-927	-1067	-109	112	159	64	-69	-61
140240	0	41,97271773	0	10,49317943	-1278	-536	-771	-25	126	159	64	-70	-61
140250	0	41,97271773	0	20,98635887	574	-715	-175	-32	103	211	63	-70	-61
140260	10,49317943	52,46589717	0	31,4795383	1526	-1344	93	9	75	298	64	-70	-61
140270	10,49317943	52,46589717	0	31,4795383	1732	-1484	208	41	13	346	62	-71	-61
140280	0	62,9590766	10,49317943	31,4795383	1637	-1736	311	40	-37	400	62	-72	-62
140290	10,49317943	62,9590766	0	31,4795383	926	-1903	229	-42	-72	389	61	-71	-63
140300	10,49317943	83,94543547	10,49317943	31,4795383	-25	-1575	41	-67	-54	309	62	-71	-62
140310	0	73,45225603	10,49317943	31,4795383	-539	-1575	-46	-94	-7	187	61	-72	-63
140320	0	83,94543547	10,49317943	31,4795383	-752	-2048	-143	-85	53	160	60	-71	-63
140330	0	230,8499475	0	41,97271773	573	-2957	-59	32	24	390	58	-71	-65
140340	0	83,94543547	0	41,97271773	564	-2654	-78	-2	1	361	58	-71	-64
140350	10,49317943	157,3976915	0	52,46589717	-20	-1653	-169	-2	146	166	58	-71	-65
140360	10,49317943	94,4386149	0	52,46589717	-470	-818	-235	-42	120	77	57	-71	-64
140370	10,49317943	251,8363064	0	136,4113326	-335	-1020	-200	-115	140	320	58	-71	-65
140380	10,49317943	335,7817419	0	167,8908709	-108	-1412	-197	-34	111	327	58	-70	-66
140390	20,98635887	346,2749213	0	283,3158447	-268	-1230	-219	-14	229	268	57	-71	-65
140400	10,49317943	409,2339979	0	146,9045121	-676	-509	-285	-10	242	251	57	-70	-65
140410	20,98635887	598,1112277	0	125,9181532	-911	691	-316	-72	394	294	58	-70	-65
140420	20,98635887	640,0839454	10,49317943	104,9317943	-1037	1950	-420	-6	105	300	58	-70	-64
140430	31,4795383	587,6180483	0	10,49317943	-2745	7215	-1116	-48	303	465	63	-68	-61
140440	20,98635887	1059,811123	10,49317943	20,98635887	-4877	10081	-1391	-109	263	660	65	-66	-61
140450	20,98635887	1322,140609	10,49317943	0	-4877	10081	-1391	-143	83	901	68	-64	-58
140460	20,98635887	577,1248688	20,98635887	0	-8761	13839	-2250	-264	-161	1100	72	-59	-57
140470	20,98635887	377,7544596	10,49317943	0	-14905	16397	-4032	-216	-390	1042	73	-54	-56
140480	20,98635887	388,247639	0	0	-13807	9120	-5827	-168	-517	717	76	-51	-55
140490	10,49317943	220,3567681	0	0	-8632	6147	-5819	129	-662	257	77	-47	-55
140500	10,49317943	157,3976915	0	0	-13160	6012	-5645	-21	-532	79	77	-44	-55
140510	0	62,9590766	0	0	-15162	784	-4835	-163	-289	101	76	-40	-55
140520	0	52,46589717	0	0	-9610	-2776	-4163	-232	248	62	75	-32	-56
140530	0	52,46589717	10,49317943	0	-6262	-1097	-3446	-192	280	-3	74	-30	-57
140540	0	52,46589717	0	0	-286	1625	-1414	-180	280	-26	76	-31	-55
140550	10,49317943	41,97271773	0	0	4132	4395	-645	-117	223	-7	76	-32	-54
140560	10,49317943	31,4795383	0	0	4838	4660	-996	-102	178	-38	78	-33	-54
140570	0	31,4795383	0	0	5374	4496	-1488	-62	175	-24	79	-35	-53
140580	0	31,4795383	0	0	5374	4496	-1488	-34	120	-2	78	-35	-51
140590	0	31,4795383	0	0	7326	4548	-1295	28	16	32	80	-37	-51
140600	0	10,49317943	0	0	8547	4494	-1150	43	-79	53	81	-37	-51
