Time(ms)	Big Toe D	Meta 1 D	Meta 5 D 	Heel D	GDX	GDY	GDZ	ADX	ADY	ADZ	HDX	HDY	HDZ
143510	0,0000	31,4795	0,0000	10,4932	-610	1070	-772	16	84	156	27	16	-77
143520	10,4932	31,4795	0,0000	10,4932	-497	1612	-795	-17	-26	239	29	18	-75
143530	0,0000	31,4795	0,0000	10,4932	-527	1179	-830	27	-42	182	27	16	-75
143540	0,0000	31,4795	0,0000	0,0000	-527	1179	-830	8	60	236	28	17	-75
143550	10,4932	31,4795	0,0000	0,0000	-493	953	-894	114	28	186	29	17	-74
143560	10,4932	31,4795	0,0000	0,0000	-326	1161	-934	-54	102	172	28	17	-74
143570	0,0000	41,9727	0,0000	-10,4932	-203	-222	-473	-85	102	365	29	15	-72
143580	0,0000	41,9727	0,0000	0,0000	-203	-222	-473	45	-148	504	28	15	-71
143590	10,4932	41,9727	0,0000	10,4932	611	582	-309	100	-271	108	29	16	-72
143600	10,4932	41,9727	0,0000	0,0000	579	254	-79	-37	-40	231	27	15	-72
143610	0,0000	41,9727	0,0000	-10,4932	-1032	356	-425	-13	66	131	27	16	-72
143620	0,0000	20,9864	0,0000	52,4659	599	-599	-708	-33	-128	331	27	18	-67
143630	0,0000	41,9727	0,0000	41,9727	577	-649	-591	5	-111	270	26	18	-67
143640	0,0000	41,9727	0,0000	10,4932	581	-1042	-276	-38	-43	189	26	18	-65
143650	10,4932	31,4795	10,4932	10,4932	237	-1602	-128	-77	24	159	26	21	-67
143660	0,0000	41,9727	0,0000	10,4932	-48	-1646	-194	-72	78	121	26	22	-67
143670	10,4932	52,4659	0,0000	10,4932	-167	-1684	-489	-67	100	127	25	22	-66
143680	10,4932	52,4659	0,0000	10,4932	148	-2195	-641	-63	62	185	25	24	-66
143690	0,0000	62,9591	0,0000	31,4795	193	-2397	-730	-9	44	288	24	25	-67
143700	0,0000	62,9591	0,0000	31,4795	199	-1870	-658	-28	-32	314	22	25	-68
143710	0,0000	73,4523	10,4932	10,4932	-544	-511	-261	-37	11	239	22	28	-69
143720	10,4932	73,4523	10,4932	10,4932	-409	-300	-207	-41	20	252	21	28	-69
143730	10,4932	73,4523	0,0000	20,9864	-310	-434	-245	-25	21	254	20	29	-69
143740	10,4932	94,4386	0,0000	20,9864	-377	-459	-300	-20	27	188	19	30	-69
143750	10,4932	115,4250	0,0000	20,9864	-377	-459	-300	-9	60	192	18	30	-70
143760	10,4932	83,9454	10,4932	20,9864	-745	-106	-339	-40	130	182	18	31	-70
143770	10,4932	178,3841	0,0000	31,4795	-982	477	-402	-34	129	178	18	32	-70
143780	10,4932	94,4386	0,0000	31,4795	-929	785	-403	5	149	183	17	33	-69
143790	10,4932	104,9318	0,0000	62,9591	-831	979	-509	-17	142	176	17	33	-71
143800	10,4932	73,4523	10,4932	52,4659	-671	1439	-591	-12	127	155	17	34	-70
143810	10,4932	62,9591	0,0000	62,9591	-212	2116	-400	-54	149	202	16	35	-72
143820	10,4932	62,9591	0,0000	52,4659	-561	2265	-449	-112	193	326	17	37	-73
143830	10,4932	62,9591	0,0000	62,9591	-334	2389	-465	-65	93	235	16	36	-72
143840	10,4932	52,4659	0,0000	41,9727	398	2298	-460	-88	159	270	17	36	-73
143850	0,0000	52,4659	0,0000	41,9727	407	2237	-563	-56	122	190	17	36	-74
143860	0,0000	62,9591	0,0000	10,4932	222	2651	-594	-119	141	236	18	36	-74
143870	0,0000	41,9727	0,0000	0,0000	-174	3679	-990	-194	122	153	18	36	-74
143880	0,0000	41,9727	0,0000	-10,4932	-174	3679	-990	-153	161	159	18	36	-74
143890	0,0000	20,9864	10,4932	-10,4932	-592	4642	-1513	-197	112	198	20	36	-73
143900	10,4932	10,4932	0,0000	-10,4932	-1520	5701	-3293	-289	-23	270	22	37	-73
143910	0,0000	10,4932	10,4932	-10,4932	-1155	6778	-4196	-234	-11	312	22	36	-73
143920	0,0000	10,4932	10,4932	-20,9864	-155	6841	-4717	-213	-53	227	23	39	-72
143930	10,4932	10,4932	0,0000	-20,9864	588	5774	-5037	-321	-54	162	24	37	-72
143940	10,4932	10,4932	0,0000	-10,4932	43	5982	-5662	-258	-37	161	25	38	-72
143950	10,4932	0,0000	0,0000	-10,4932	11	6419	-5873	-143	-34	178	26	38	-72
143960	0,0000	0,0000	0,0000	-10,4932	1263	6053	-5302	-179	-13	69	27	39	-70
143970	10,4932	0,0000	0,0000	-10,4932	409	6529	-5502	-212	66	219	28	38	-71
143980	10,4932	0,0000	0,0000	-10,4932	1090	7381	-5589	-246	-16	48	30	37	-70
143990	10,4932	10,4932	0,0000	-10,4932	1223	8696	-6236	-184	-7	42	30	37	-70
144000	0,0000	0,0000	10,4932	-10,4932	3123	6981	-6320	-4	13	396	31	36	-70
144010	10,4932	10,4932	10,4932	-10,4932	2727	5201	-6311	-62	55	120	31	36	-69
144020	0,0000	0,0000	0,0000	0,0000	2736	6743	-6745	-124	89	538	32	34	-69
144030	10,4932	0,0000	0,0000	10,4932	3577	7810	-6704	173	-60	1108	32	32	-70
144040	10,4932	10,4932	0,0000	31,4795	4059	3929	-5950	333	-199	662	30	31	-70
144050	0,0000	0,0000	0,0000	20,9864	4191	-1812	-5575	241	-97	630	29	30	-71
144060	10,4932	0,0000	10,4932	10,4932	3483	-1287	-6066	141	14	135	28	31	-71
144070	10,4932	0,0000	0,0000	10,4932	2433	3842	-7298	186	69	130	28	31	-71
144080	10,4932	10,4932	10,4932	0,0000	1838	7068	-8330	319	309	116	28	31	-69
144090	0,0000	10,4932	0,0000	10,4932	4166	-2021	-6698	47	87	519	25	28	-72
144100	10,4932	10,4932	0,0000	10,4932	4163	-4380	-5825	22	58	461	22	26	-72
144110	0,0000	20,9864	10,4932	10,4932	3457	-1980	-6203	121	51	72	21	26	-73
144120	0,0000	10,4932	10,4932	-10,4932	1649	3282	-7281	18	312	-26	22	26	-73
144130	10,4932	20,9864	10,4932	-10,4932	1649	3282	-7281	17	379	-95	23	26	-72
144140	10,4932	20,9864	10,4932	0,0000	1243	6196	-7529	42	214	592	22	25	-73
144150	10,4932	31,4795	10,4932	73,4523	3534	3578	-5927	140	-274	890	22	24	-74
144160	10,4932	20,9864	0,0000	0,0000	5400	-4001	-4298	-356	-233	-65	18	22	-75
144170	10,4932	41,9727	10,4932	0,0000	5164	-8300	-3949	-410	232	186	19	22	-75
144180	0,0000	41,9727	10,4932	0,0000	2761	5702	-5570	130	10	357	21	19	-74
144190	10,4932	41,9727	0,0000	10,4932	3251	-1421	-3474	-82	-50	426	20	19	-74
144200	10,4932	41,9727	0,0000	31,4795	3079	-3867	-2029	88	-123	568	20	18	-74
144210	0,0000	41,9727	10,4932	10,4932	2566	-3356	-1506	121	-120	500	19	17	-73
144220	0,0000	41,9727	0,0000	0,0000	1417	-2449	-1533	107	20	-26	18	17	-73
144230	10,4932	41,9727	0,0000	10,4932	393	524	-1943	-189	278	647	19	16	-72
144240	10,4932	41,9727	0,0000	31,4795	735	1566	-1585	77	-93	64	19	16	-71
144250	0,0000	41,9727	0,0000	10,4932	1674	-1079	-655	-89	332	695	19	14	-71
144260	0,0000	41,9727	10,4932	0,0000	1692	-2359	-147	-30	-223	-352	19	15	-71
144270	10,4932	41,9727	10,4932	10,4932	1692	-2319	-147	-253	159	352	17	15	-69
144280	0,0000	41,9727	10,4932	10,4932	748	-1169	-1934	-351	127	174	15	13	-65
144290	0,0000	41,9727	0,0000	20,9864	1002	2574	-3143	-102	75	768	14	12	-65
144300	10,4932	52,4659	0,0000	52,4659	2234	350	-3026	-3	-352	339	12	13	-64
144310	10,4932	41,9727	0,0000	0,0000	4127	-5067	-2325	-224	188	75	9	12	-63
144320	10,4932	41,9727	0,0000	-10,4932	658	-1883	-3885	-277	371	-175	8	13	-61
144330	0,0000	41,9727	0,0000	-10,4932	693	8249	-5644	275	518	-170	8	14	-61
144340	10,4932	41,9727	0,0000	-10,4932	2022	9482	-5575	-12	19	86	7	14	-60
144350	0,0000	31,4795	0,0000	0,0000	2875	3997	-4476	-5	8	723	5	14	-60
144360	0,0000	31,4795	10,4932	31,4795	3972	-885	-3267	114	-235	645	2	15	-60
144370	10,4932	20,9864	10,4932	0,0000	-235	10949	-4452	-70	-26	375	0	18	-62
144380	0,0000	20,9864	0,0000	0,0000	-235	10949	-4452	244	158	181	1	20	-62
144390	10,4932	20,9864	0,0000	10,4932	779	8884	-3490	-50	-35	426	1	21	-64
144400	0,0000	10,4932	0,0000	31,4795	1235	4482	-2208	240	87	745	2	22	-65
144410	0,0000	20,9864	0,0000	20,9864	1755	2371	-1558	303	-12	804	3	23	-67
144420	10,4932	20,9864	0,0000	31,4795	660	250	-1237	108	-29	346	3	23	-68
144430	10,4932	20,9864	0,0000	20,9864	522	602	-1037	272	-34	163	5	24	-69
144440	10,4932	20,9864	0,0000	0,0000	280	3090	-1331	42	96	242	6	25	-71
144450	10,4932	31,4795	10,4932	0,0000	-360	2620	-1491	183	141	358	8	25	-70
144460	0,0000	20,9864	10,4932	0,0000	105	1182	-980	47	-56	141	9	25	-71
144470	0,0000	20,9864	0,0000	104,9318	2304	-7579	36	-216	-214	5	8	23	-73
144480	0,0000	20,9864	10,4932	31,4795	1774	-6800	-619	-187	67	-81	9	23	-72
144490	0,0000	20,9864	0,0000	10,4932	137	1822	-2504	-105	142	-20	10	24	-72
144500	10,4932	20,9864	10,4932	10,4932	378	4522	-3024	26	46	-23	10	23	-72
144510	0,0000	20,9864	0,0000	20,9864	378	4522	-2159	20	-7	194	10	23	-72
144520	10,4932	20,9864	10,4932	167,8909	1015	636	-2159	-90	-26	523	9	23	-72
144530	10,4932	20,9864	0,0000	125,9182	1657	-2720	-1116	-85	-157	542	7	22	-71
144540	0,0000	20,9864	0,0000	125,9182	1947	-5268	-468	-96	-213	294	6	22	-71
144550	0,0000	20,9864	0,0000	52,4659	1418	-4727	-622	-183	32	116	7	23	-71
144560	0,0000	10,4932	0,0000	52,4659	230	1473	-2008	-88	-26	148	5	23	-70
144570	0,0000	10,4932	10,4932	251,8363	1032	198	-1536	128	81	267	4	23	-71
144580	0,0000	10,4932	0,0000	115,4250	1646	-1054	-1276	-252	-51	299	3	23	-70
144590	10,4932	10,4932	10,4932	262,3295	1141	-724	-1794	-156	-67	450	3	23	-70
144600	10,4932	10,4932	0,0000	251,8363	1707	75	-2161	-201	-53	309	2	24	-71
144610	0,0000	10,4932	0,0000	188,8772	1538	506	-2459	-408	-47	183	2	23	-71
144620	0,0000	10,4932	0,0000	125,9182	1357	2688	-2886	22	36	59	2	25	-71
144630	0,0000	10,4932	10,4932	209,8636	1177	3370	-2859	-29	27	47	1	24	-71
144640	10,4932	10,4932	10,4932	262,3295	937	960	-2332	42	18	265	0	25	-71
144650	0,0000	10,4932	0,0000	230,8499	937	960	-2332	182	11	350	1	26	-72
144660	10,4932	10,4932	0,0000	262,3295	707	89	-1099	106	70	388	0	26	-74
144670	0,0000	10,4932	0,0000	167,8909	658	-916	-547	60	96	284	-2	27	-75
144680	0,0000	10,4932	10,4932	188,8772	378	-1289	-96	118	143	257	-3	27	-75
144690	10,4932	10,4932	10,4932	220,3568	-130	-935	211	106	45	391	-2	28	-75
144700	0,0000	10,4932	10,4932	167,8909	-165	-1866	917	148	91	436	-2	29	-76
144710	10,4932	10,4932	10,4932	167,8909	-129	-4055	1819	225	86	417	-3	29	-77
144720	0,0000	10,4932	10,4932	157,3977	-634	-4230	2398	154	189	295	-3	30	-78
144730	10,4932	10,4932	0,0000	136,4113	-956	-3132	2876	152	212	362	-3	31	-78
144740	10,4932	10,4932	0,0000	125,9182	-1305	-3180	3633	233	108	196	-2	31	-79
144750	10,4932	20,9864	10,4932	199,3704	-1994	-3776	5172	-23	210	460	-1	33	-81
144760	10,4932	20,9864	0,0000	188,8772	-1994	-3776	5164	-190	53	236	0	33	-82
144770	0,0000	20,9864	10,4932	178,3841	-1085	-4742	5164	-79	103	224	0	34	-83
144780	0,0000	20,9864	0,0000	146,9045	-1214	-4378	4057	-104	96	253	-1	33	-83
144790	10,4932	20,9864	0,0000	167,8909	-510	-4693	3074	28	114	235	-2	33	-85
144800	10,4932	20,9864	10,4932	157,3977	323	-6056	2090	1	65	210	-2	33	-87
144810	0,0000	10,4932	10,4932	136,4113	998	-7738	1559	5	51	238	-4	31	-88
144820	0,0000	10,4932	10,4932	262,3295	944	-7775	1337	-28	43	382	-6	29	-90
144830	10,4932	10,4932	0,0000	325,2886	1016	-6908	1398	-20	-35	284	-6	28	-91
144840	10,4932	10,4932	0,0000	272,8227	1267	-6265	1463	-51	-19	224	-8	26	-91
144850	10,4932	0,0000	0,0000	377,7545	758	-6906	2321	-33	-20	284	-14	21	-93
144860	10,4932	0,0000	0,0000	388,2476	832	-8041	2798	28	-37	293	-15	19	-93
144870	0,0000	10,4932	0,0000	356,7681	570	-6930	2780	-71	-34	294	-17	18	-91
144880	0,0000	10,4932	10,4932	346,2749	193	-5242	2543	-108	-14	195	-18	17	-91
144890	0,0000	10,4932	0,0000	230,8499	-43	-4791	2474	-4	19	179	-21	17	-90
144900	10,4932	10,4932	0,0000	220,3568	-43	-4791	2474	-12	2	156	-23	17	-88
144910	0,0000	10,4932	10,4932	125,9182	-81	-4928	2729	-1	48	176	-23	16	-87
144920	0,0000	10,4932	10,4932	220,3568	-136	-4254	2943	24	70	235	-24	16	-87
144930	10,4932	10,4932	0,0000	199,3704	-101	-4778	3559	-44	40	237	-25	17	-85
144940	10,4932	10,4932	0,0000	293,8090	-155	-4529	3954	-39	-17	346	-26	18	-84
144950	10,4932	10,4932	0,0000	115,4250	-836	-2270	4914	0	134	170	-26	19	-83
144960	10,4932	10,4932	0,0000	335,7817	-496	-2793	5772	-194	-23	442	-26	22	-81
144970	0,0000	10,4932	0,0000	314,7954	-173	-2966	6205	-150	-119	421	-25	23	-81
144980	0,0000	31,4795	0,0000	472,1931	-751	-2297	5755	-144	0	169	-24	23	-80
144990	10,4932	20,9864	0,0000	419,7272	-1012	-1152	5125	-194	21	79	-23	24	-80
145000	10,4932	20,9864	0,0000	398,7408	-1216	-941	4737	-165	34	95	-22	25	-80
145010	0,0000	20,9864	10,4932	398,7408	-1044	-287	4575	-202	103	153	-21	26	-79
145020	0,0000	31,4795	0,0000	608,6044	-769	-137	4876	-17	38	498	-19	27	-79
145030	0,0000	31,4795	0,0000	598,1112	-769	-137	4876	-56	115	181	-18	28	-78
145040	0,0000	31,4795	0,0000	671,5635	-507	191	5781	-73	27	562	-14	30	-79
145050	10,4932	31,4795	0,0000	703,0430	-188	-411	6486	103	71	192	-13	30	-81
145060	10,4932	31,4795	0,0000	556,1385	-522	-800	6647	106	116	79	-11	30	-80
145070	0,0000	31,4795	0,0000	461,6999	-445	-1197	6698	-52	67	293	-10	30	-80
145080	0,0000	41,9727	0,0000	167,8909	-479	-1969	6934	-56	174	169	-9	29	-80
145090	10,4932	41,9727	0,0000	167,8909	-147	-1906	7157	-219	90	564	-8	29	-79
145100	10,4932	41,9727	0,0000	136,4113	162	-1337	7416	56	27	405	-6	29	-80
145110	10,4932	41,9727	0,0000	52,4659	-72	-1864	7886	-153	-43	49	-6	29	-79
145120	10,4932	41,9727	0,0000	146,9045	-139	-3779	8468	88	11	-315	-4	28	-80
145130	10,4932	31,4795	0,0000	31,4795	702	-4262	8740	-189	-72	81	-3	29	-80
145140	10,4932	41,9727	10,4932	52,4659	974	-5332	7050	-270	24	319	-1	28	-81
145150	10,4932	41,9727	0,0000	52,4659	974	-5332	7050	-86	-123	322	0	26	-80
145160	10,4932	31,4795	10,4932	104,9318	885	-3375	5942	-67	2	253	0	26	-81
145170	10,4932	31,4795	10,4932	83,9454	872	-3508	5496	-258	99	208	0	26	-81
145180	10,4932	52,4659	10,4932	94,4386	463	-3238	5076	-67	-114	172	1	26	-82
145190	20,9864	62,9591	0,0000	94,4386	73	-1044	4297	64	-46	90	2	26	-82
145200	10,4932	62,9591	10,4932	10,4932	-174	-268	3714	26	196	96	3	26	-82
145210	10,4932	41,9727	10,4932	0,0000	-449	-1610	3588	-193	376	106	3	25	-82
145220	10,4932	52,4659	10,4932	20,9864	210	-1200	3051	125	249	127	4	25	-83
145230	10,4932	83,9454	10,4932	0,0000	777	-2425	2972	192	257	131	5	22	-82
145240	10,4932	83,9454	10,4932	-10,4932	-569	-2206	2776	-104	261	-63	4	22	-83
145250	20,9864	73,4523	10,4932	-10,4932	-693	-1164	2509	39	367	-190	4	21	-83
145260	10,4932	178,3841	10,4932	-10,4932	334	-1711	2655	-92	404	479	6	20	-82
145270	10,4932	62,9591	0,0000	0,0000	1102	-2929	2952	-149	183	265	6	20	-82
145280	10,4932	52,4659	0,0000	0,0000	1102	-2929	2952	20	21	254	5	18	-83
145290	10,4932	52,4659	10,4932	-10,4932	1927	-2968	3456	-416	-33	166	6	17	-82
145300	10,4932	52,4659	0,0000	-10,4932	1490	-2253	3941	-212	30	359	6	17	-81
145310	10,4932	41,9727	0,0000	-10,4932	1141	-1391	4222	-373	2	375	8	15	-80
145320	10,4932	41,9727	0,0000	0,0000	1718	-1207	4714	-223	-142	440	9	15	-80
145330	10,4932	52,4659	0,0000	0,0000	1091	13	5711	-67	-171	310	14	12	-78
145340	10,4932	52,4659	0,0000	0,0000	1150	11	6143	-265	-131	181	17	13	-78
145350	10,4932	52,4659	0,0000	0,0000	1105	581	6232	-178	-16	276	19	12	-78
145360	10,4932	52,4659	0,0000	0,0000	1265	825	6181	1	-64	182	20	11	-78
145370	10,4932	52,4659	0,0000	0,0000	1469	206	6081	-181	193	190	20	11	-79
145380	10,4932	52,4659	10,4932	0,0000	991	-1428	5917	-158	176	122	21	10	-78
145390	10,4932	52,4659	10,4932	20,9864	1277	-985	5419	-180	-170	253	23	10	-78
145400	10,4932	52,4659	0,0000	31,4795	1391	348	4858	32	-123	409	24	10	-79
145410	10,4932	52,4659	10,4932	31,4795	412	410	4242	-357	-109	47	24	9	-79
145420	10,4932	52,4659	10,4932	52,4659	564	141	3201	-178	38	263	26	7	-80
145430	10,4932	52,4659	10,4932	41,9727	761	322	2802	-249	91	378	27	7	-80
145440	10,4932	62,9591	0,0000	31,4795	573	-83	2534	-48	77	329	27	6	-79
145450	10,4932	62,9591	10,4932	346,2749	670	-167	2371	19	-42	110	27	6	-80
145460	10,4932	52,4659	10,4932	188,8772	685	373	2202	-104	20	131	28	6	-80
145470	10,4932	52,4659	10,4932	31,4795	600	231	2293	-22	83	396	28	5	-79
145480	10,4932	52,4659	10,4932	52,4659	656	-41	2521	66	18	309	27	4	-80
145490	10,4932	62,9591	0,0000	52,4659	863	85	2646	-215	34	445	28	5	-79
145500	10,4932	52,4659	0,0000	461,6999	578	503	2605	41	43	228	29	3	-80
145510	10,4932	41,9727	0,0000	199,3704	541	445	2730	-264	-2	379	29	2	-79
145520	10,4932	41,9727	0,0000	136,4113	730	622	3376	-375	-17	565	31	1	-79
145530	0,0000	41,9727	0,0000	272,8227	730	622	3376	194	-268	249	31	1	-79
145540	0,0000	41,9727	0,0000	41,9727	1469	48	3811	-166	238	-74	32	0	-79
145550	10,4932	41,9727	0,0000	41,9727	476	-384	3825	-208	192	155	33	-1	-79
145560	10,4932	52,4659	0,0000	62,9591	584	144	3875	-116	-58	114	34	-1	-79
145570	0,0000	41,9727	0,0000	52,4659	820	1215	3683	-20	-96	430	34	-2	-79
145580	0,0000	52,4659	0,0000	52,4659	859	1323	3597	-169	36	267	34	-2	-79
145590	10,4932	52,4659	0,0000	125,9182	911	371	3750	-143	50	212	35	-3	-80
145600	10,4932	52,4659	0,0000	62,9591	637	0	3659	-102	52	384	36	-4	-80
145610	0,0000	52,4659	0,0000	104,9318	778	379	3350	21	-23	309	35	-4	-80
145620	10,4932	52,4659	0,0000	125,9182	836	799	3116	62	-2	178	36	-5	-80
145630	10,4932	52,4659	0,0000	52,4659	595	368	2888	37	-69	206	37	-5	-80
145640	10,4932	52,4659	0,0000	188,8772	597	317	2553	-219	32	391	36	-5	-79
145650	0,0000	52,4659	0,0000	52,4659	699	-202	2275	-1	-39	299	36	-7	-81
145660	0,0000	52,4659	0,0000	146,9045	563	-759	1641	35	128	163	36	-7	-81
145670	10,4932	52,4659	0,0000	83,9454	384	-370	373	60	-12	403	36	-8	-81
145680	10,4932	52,4659	0,0000	146,9045	487	80	-82	-25	-84	164	36	-9	-81
145690	10,4932	52,4659	0,0000	157,3977	488	-681	-193	-90	25	298	35	-9	-81
145700	10,4932	52,4659	0,0000	241,3431	488	-1079	-126	-121	-117	238	35	-11	-82
145710	10,4932	52,4659	0,0000	272,8227	648	-658	142	-70	-53	254	35	-11	-81
145720	10,4932	52,4659	0,0000	356,7681	485	-643	484	-209	23	106	36	-11	-81
145730	0,0000	52,4659	0,0000	377,7545	538	-1085	941	-139	45	181	35	-11	-81
145740	0,0000	52,4659	0,0000	451,2067	670	-959	1071	-297	151	302	35	-12	-82
145750	10,4932	52,4659	0,0000	482,6863	695	-412	1160	-26	-5	297	35	-13	-81
145760	10,4932	52,4659	0,0000	881,4271	1006	638	1965	-38	1	379	37	-15	-80
145770	10,4932	52,4659	0,0000	860,4407	1072	1063	2520	161	99	312	37	-16	-79
145780	10,4932	52,4659	0,0000	724,0294	1403	1110	3158	63	-126	24	38	-17	-79
145790	10,4932	52,4659	0,0000	818,4680	1382	332	3761	-162	72	275	38	-19	-78
145800	10,4932	52,4659	0,0000	818,4680	1382	332	3761	-219	106	302	38	-21	-79
145810	10,4932	52,4659	0,0000	755,5089	1568	152	4108	-170	106	294	39	-21	-78
145820	0,0000	41,9727	0,0000	734,5226	1290	513	4236	-114	16	222	40	-22	-77
145830	10,4932	41,9727	0,0000	661,0703	1182	1014	4409	6	-2	284	40	-25	-77
145840	10,4932	41,9727	0,0000	724,0294	1488	705	4603	-183	49	201	40	-25	-76
145850	0,0000	41,9727	0,0000	619,0976	1507	822	4710	-89	-56	326	42	-26	-75
145860	0,0000	52,4659	0,0000	346,2749	1400	1445	5293	-124	138	317	43	-30	-73
145870	0,0000	41,9727	0,0000	335,7817	1299	1486	5459	6	112	367	44	-31	-71
145880	10,4932	41,9727	10,4932	167,8909	989	1836	5262	-111	129	304	44	-32	-71
145890	10,4932	41,9727	0,0000	52,4659	566	1379	4965	24	126	228	45	-33	-69
145900	10,4932	52,4659	20,9864	283,3158	542	772	4812	-6	184	62	46	-34	-68
145910	10,4932	52,4659	20,9864	419,7272	1301	1084	4808	-69	157	315	46	-34	-68
145920	10,4932	62,9591	20,9864	41,9727	1440	1216	4672	195	9	61	47	-35	-67
145930	10,4932	62,9591	20,9864	10,4932	179	448	3859	-25	294	87	48	-36	-66
145940	10,4932	52,4659	10,4932	10,4932	179	507	3859	-181	217	285	49	-36	-65
145950	0,0000	52,4659	10,4932	10,4932	660	1230	3198	49	203	608	50	-35	-65
145960	0,0000	52,4659	0,0000	-10,4932	1743	-569	3654	-182	282	212	51	-36	-64
145970	10,4932	52,4659	0,0000	-10,4932	1132	-2049	3920	48	263	88	52	-36	-64
145980	10,4932	62,9591	0,0000	-10,4932	1168	-648	3780	-163	272	192	52	-36	-64
145990	10,4932	52,4659	0,0000	-10,4932	1549	-401	4018	-171	245	316	53	-37	-64
146000	10,4932	52,4659	0,0000	0,0000	1805	-433	4231	-378	178	366	54	-38	-65
146010	10,4932	52,4659	0,0000	0,0000	1911	213	4450	-30	-35	211	55	-38	-65
146020	10,4932	52,4659	0,0000	10,4932	1746	633	4678	-147	-8	300	55	-39	-65
146030	10,4932	52,4659	0,0000	10,4932	1306	-221	4739	-83	82	280	56	-40	-67
146040	10,4932	41,9727	0,0000	0,0000	693	347	4358	-175	300	571	57	-41	-67
146050	10,4932	52,4659	0,0000	10,4932	2179	-1729	5419	-210	28	105	56	-46	-70
146060	10,4932	41,9727	0,0000	20,9864	2312	-1928	5544	-240	170	247	56	-46	-70
146070	10,4932	41,9727	0,0000	335,7817	2495	-656	5906	31	-76	1138	56	-49	-70
146080	10,4932	52,4659	0,0000	136,4113	2861	368	6168	-296	-274	602	55	-51	-71
146090	10,4932	52,4659	0,0000	62,9591	3068	-72	6658	-251	-68	334	55	-52	-71
146100	10,4932	52,4659	0,0000	73,4523	1827	-1063	6597	-176	-197	292	54	-55	-72
146110	10,4932	52,4659	0,0000	157,3977	2134	-34	6247	-137	-41	240	55	-57	-72
146120	10,4932	52,4659	0,0000	293,8090	1854	769	5780	-56	-18	240	54	-57	-73
146130	10,4932	41,9727	0,0000	104,9318	1435	287	5643	-117	116	109	54	-60	-73
146140	10,4932	41,9727	0,0000	451,2067	1461	1566	4326	-83	-455	168	53	-64	-73
146150	10,4932	41,9727	0,0000	241,3431	757	1862	3833	-234	-208	160	53	-65	-73
146160	10,4932	52,4659	10,4932	262,3295	309	1492	3464	19	-101	261	53	-65	-73
146170	10,4932	73,4523	20,9864	125,9182	139	1399	3127	-54	-9	182	54	-66	-72
146180	10,4932	136,4113	20,9864	83,9454	139	1399	2739	-257	-26	283	53	-66	-72
146190	10,4932	83,9454	20,9864	83,9454	-111	1010	2739	-187	-128	400	54	-67	-73
146200	10,4932	62,9591	20,9864	188,8772	461	1068	2409	-40	-116	231	53	-67	-72
146210	10,4932	115,4250	20,9864	136,4113	345	973	1998	-184	-91	490	54	-68	-72
146220	10,4932	104,9318	20,9864	230,8499	308	418	1690	-47	-244	309	53	-69	-72
146230	10,4932	146,9045	20,9864	262,3295	215	1012	1203	-53	-153	155	54	-68	-72
146240	10,4932	178,3841	20,9864	52,4659	-358	1246	143	-55	-39	304	54	-68	-72
146250	10,4932	146,9045	20,9864	62,9591	-471	1054	-113	-26	-12	284	54	-68	-71
146260	10,4932	83,9454	0,0000	52,4659	-536	815	-434	-125	-1	338	55	-68	-72
146270	10,4932	62,9591	0,0000	31,4795	-606	1127	-719	-113	-26	127	55	-67	-72
146280	10,4932	83,9454	0,0000	20,9864	-599	1169	-984	-118	-14	257	55	-67	-72
146290	10,4932	125,9182	0,0000	10,4932	-686	1180	-1151	-131	18	323	55	-67	-72
146300	10,4932	115,4250	0,0000	10,4932	-819	1601	-1380	-157	3	278	56	-66	-71
146310	10,4932	136,4113	0,0000	0,0000	-928	1821	-1525	-64	92	205	56	-66	-72
146320	10,4932	83,9454	10,4932	0,0000	-928	1821	-1525	-117	88	299	57	-65	-72
146330	10,4932	73,4523	10,4932	0,0000	-874	1675	-1616	-69	29	208	57	-64	-72
146340	10,4932	199,3704	10,4932	0,0000	-687	1318	-1747	-136	-4	291	59	-64	-71
146350	10,4932	167,8909	0,0000	0,0000	-657	1295	-1766	-66	0	262	60	-63	-70
146360	20,9864	73,4523	0,0000	0,0000	-605	1375	-1581	-152	-29	278	60	-64	-69
146370	10,4932	230,8499	0,0000	10,4932	-522	1503	-1263	-102	-81	324	60	-62	-71
146380	20,9864	167,8909	10,4932	0,0000	-519	1983	-1024	-132	-39	226	61	-62	-70
146390	20,9864	125,9182	10,4932	0,0000	-471	1985	-580	-14	39	222	61	-63	-69
146400	10,4932	178,3841	0,0000	0,0000	-315	1086	-178	20	53	230	61	-63	-70
146410	10,4932	461,6999	0,0000	0,0000	-237	624	-138	18	54	227	61	-62	-70
146420	10,4932	94,4386	10,4932	-10,4932	-249	709	-105	9	48	230	62	-61	-69
146430	10,4932	251,8363	10,4932	-10,4932	-168	558	-71	7	50	234	62	-61	-68
146440	10,4932	377,7545	10,4932	-10,4932	-180	544	-71	10	52	228	62	-62	-69
146450	10,4932	230,8499	0,0000	-10,4932	-196	610	-93	14	48	222	62	-61	-69
146460	10,4932	314,7954	10,4932	-10,4932	-208	675	-96	9	49	224	63	-62	-68
146470	10,4932	524,6590	10,4932	-10,4932	-216	764	-114	12	49	229	62	-62	-68
146480	10,4932	251,8363	10,4932	-10,4932	-211	809	-126	22	51	227	63	-61	-69
